LRSN,PIN,curr_own_len,avg_own_len,PropClas,resOwner,ownerDistance
25515,E0120265004,5561.0,2135.0,110,1,0
52531,W0000258012,5678.0,2609.0,170,0,4
844,C0010683001,633.0,400.0,110,1,0
76665,C0050529029,4671.0,2377.0,130,1,0
69464,W0220174017,6533.0,11854.0,120,1,0
29529,N0000608010,7590.0,2835.0,110,1,0
69675,W0220227009,2881.0,5765.0,120,1,0
61097,W0001458025,2061.0,1360.0,160,0,3
711,C0010596006,595.0,4053.0,110,1,0
18524,E0000438025,16256.0,16256.0,120,0,2
13318,C0080829072,5139.0,2954.0,115,1,0
35307,N0001370017,5797.0,3199.0,115,0,2
70372,W0001874016,3636.0,1745.0,120,1,0
41668,S0000345003,4960.0,4219.0,110,1,0
54785,W0000729014,1773.0,3542.0,161,0,2
36987,N0001895017,470.0,2171.0,115,1,0
42211,S0000473006,4314.0,1676.0,110,0,3
63344,W0001785019,10132.0,4001.0,120,1,0
61594,W0001510028,1197.0,2844.0,110,1,0
25883,E0120333015,602.0,2595.0,110,1,0
37963,N0002348006,,,115,0,2
41123,S0000231008,1894.0,2280.0,115,1,0
670,C0010566004,8582.0,4170.0,120,1,0
57440,W0001030010,1771.0,626.0,120,1,0
15773,C0090687002,10776.0,5781.0,110,0,3
14661,C0090252052,352.0,771.0,110,1,0
21352,E0000801015,304.0,4828.0,110,0,3
45023,S0002284003,11707.0,7432.0,110,0,1
13204,C0080809034,1053.0,2694.0,115,0,2
2476,C0020205005,1464.0,3662.0,150,1,0
36386,N0001633016,1425.0,3140.0,120,1,0
30387,N0000707023,6391.0,9693.0,120,1,0
10907,C0070400004,12863.0,5201.0,110,1,0
19131,E0000521005,1264.0,1906.0,120,1,0
53946,W0000604028,5106.0,4070.0,161,0,2
34484,N0001245025,2457.0,3304.0,120,1,0
11443,C0080301008,2104.0,14705.0,110,1,0
30177,N0000690042,3026.0,1453.0,120,0,3
13659,C0080875026,1320.0,1377.0,110,1,0
19669,E0000573025,2116.0,1185.0,120,0,3
6737,C0050719022,1284.0,2269.0,110,1,0
6292,C0050553033,5966.0,3221.0,110,0,2
57160,W0000998016,3341.0,3368.0,120,1,0
52583,W0000293036,6476.0,2980.0,120,0,2
61477,W0001505026,7973.0,8660.0,110,1,0
54548,W0000665008,3362.0,2593.0,120,1,0
20919,E0000731005,808.0,747.0,120,1,0
40269,S0000078003,1760.0,2058.0,335,0,4
81876,S0000121025,298.0,298.0,211,1,0
18940,E0000484018,1060.0,2227.0,120,0,1
51061,S0090422004,6238.0,9689.0,110,1,0
14636,C0090252002,1900.0,1431.0,110,1,0
65259,W0190236023,312.0,231.0,120,1,0
2443,C0020187033,11698.0,4448.0,110,1,0
62545,W0001607009,1841.0,7024.0,160,0,2
54894,W0000733033,1152.0,3426.0,120,1,0
49388,S0071634016,1789.0,705.0,110,0,3
58020,W0001082007,13903.0,5518.0,120,1,0
63697,W0001878022,5741.0,2994.0,120,1,0
22488,E0000972024,2888.0,1349.0,120,1,0
7137,C0050832002,4267.0,1712.0,115,1,0
47155,S0060241015,4491.0,5237.0,110,1,0
64615,W0190095037,802.0,1870.0,110,0,2
31749,N0000927004,2166.0,5971.0,355,0,2
18398,E0000434008,857.0,2602.0,120,1,0
81093,C0050340053,1239.0,609.0,120,1,0
78141,N0000062076,4215.0,2387.0,211,0,2
25254,E0110228003,4623.0,3698.0,115,0,3
66906,W0200147003,7021.0,4733.0,120,1,0
38319,N0051182010,963.0,5388.0,120,0,3
65611,W0190275028,515.0,2390.0,110,1,0
61911,W0001518037,4319.0,3784.0,180,0,1
40698,S0000150006,3735.0,1487.0,120,0,3
21266,E0000792033,1078.0,407.0,110,0,1
24848,E0100230006,6407.0,3694.0,110,1,0
48669,S0071229014,1883.0,3874.0,110,0,2
78996,W0000016154,731.0,1313.0,212,0,4
64897,W0190172003,234.0,629.0,120,1,0
50802,S0090265011,1845.0,4522.0,110,0,1
52252,W0000168008,3367.0,3708.0,120,1,0
77664,C0090901062,4770.0,4770.0,110,1,0
39845,N0180500023,5978.0,2735.0,120,0,1
32323,N0000988017,6105.0,6343.0,120,0,3
33504,N0001115033,913.0,1962.0,115,1,0
69021,W0220051005,1800.0,2479.0,120,1,0
2018,C0011266016,6113.0,2382.0,110,0,3
61650,W0001512023,1645.0,3508.0,180,0,2
20010,E0000617012,255.0,1748.0,120,1,0
33529,N0001131026,1593.0,2017.0,120,1,0
35789,N0001545009,16333.0,8450.0,115,1,0
78975,W0000016133,731.0,1313.0,212,0,4
75365,S0000112018,,,310,0,4
54271,W0000643060,1872.0,1506.0,120,1,0
3361,C0040298036,458.0,553.0,150,1,0
55427,W0000818023,1852.0,4281.0,120,1,0
13421,C0080848014,5000.0,4783.0,110,0,2
59084,W0001207076,11641.0,4499.0,212,0,2
62156,W0001590020,1626.0,3577.0,110,0,2
73351,S0000027074,303.0,502.0,212,1,0
55470,W0000821053,9263.0,3806.0,161,1,0
51106,S0090460002,6709.0,5534.0,110,1,0
13937,C0080992004,5694.0,2815.0,150,1,0
56735,W0000944009,3420.0,2720.0,120,1,0
46449,S0042914036,884.0,385.0,115,1,0
41890,S0000395011,2503.0,10532.0,110,0,3
76089,W0000948071,1141.0,2629.0,211,1,0
1427,C0011004032,6323.0,5204.0,110,1,0
32760,N0001036041,5807.0,3909.0,120,1,0
45140,S0002318002,5798.0,4137.0,120,1,0
6846,C0050749037,11680.0,8036.0,110,1,0
65093,W0190213007,1837.0,2040.0,110,1,0
29106,N0000556004,12065.0,9097.0,120,1,0
48555,S0071180014,5055.0,1855.0,115,1,0
19351,E0000532013,1585.0,1414.0,120,1,0
76918,N0000119036,1689.0,1190.0,211,0,3
62271,W0001596030,2549.0,1398.0,120,0,1
46960,S0060194003,2493.0,1878.0,120,1,0
3301,C0040263004,4280.0,22058.0,110,0,3
14391,C0090096018,12484.0,5517.0,110,1,0
57241,W0001002025,13182.0,5239.0,120,1,0
3243,C0040246003,6544.0,3846.0,150,1,0
62002,W0001522015,1466.0,5659.0,310,0,2
60597,W0001409017,3031.0,4719.0,120,1,0
20299,E0000633009,5468.0,3511.0,120,1,0
29957,N0000655009,2234.0,2634.0,120,1,0
43843,S0001233009,2079.0,1618.0,110,0,2
25684,E0120285001,700.0,9100.0,115,1,0
60746,W0001414033,3298.0,4509.0,160,1,0
37670,N0002181001,9360.0,5087.0,120,1,0
48374,S0071082022,5994.0,2243.0,110,0,3
5427,C0050228003,7086.0,3917.0,110,0,3
54779,W0000728042,213.0,3326.0,120,0,1
32623,N0001031002,3495.0,2068.0,120,1,0
12502,C0080596032,6108.0,2158.0,115,0,3
61151,W0001460044,3945.0,7579.0,180,0,3
47743,S0060394009,297.0,528.0,115,1,0
64526,W0190078024,2342.0,5172.0,115,1,0
72745,E0000082037,997.0,1906.0,210,0,4
65309,W0190242016,3418.0,1916.0,115,1,0
29201,N0000563012,1716.0,1455.0,180,0,3
35326,N0001371016,807.0,7897.0,115,1,0
23079,E0001273028,3038.0,2394.0,110,0,2
9927,C0070141010,17220.0,17220.0,110,1,0
18380,E0000433015,7059.0,3704.0,120,1,0
48500,S0071178004,718.0,1969.0,110,0,2
43540,S0001016010,9587.0,4807.0,115,1,0
54321,W0000647008,1047.0,7672.0,110,1,0
31528,N0000904009,522.0,208.0,115,0,3
55896,W0000859010,2109.0,2557.0,120,1,0
18825,E0000480005,4725.0,2430.0,120,0,3
1019,C0010875007,724.0,926.0,150,1,0
82203,W0000994046,,,130,0,1
47866,S0060446020,4343.0,2487.0,110,1,0
32706,N0001035025,375.0,259.0,120,1,0
14098,C0081063036,319.0,2261.0,110,0,3
68682,W0210376008,3382.0,2947.0,130,1,0
43651,S0001132010,6742.0,3965.0,120,1,0
58004,W0001080024,305.0,481.0,120,1,0
44063,S0001355004,3196.0,2275.0,120,1,0
67620,W0210139032,12449.0,5117.0,211,0,2
34182,N0001170001,6317.0,6063.0,110,0,3
77461,W0000615079,2985.0,2275.0,212,0,3
65887,W0190305036,2327.0,2654.0,120,1,0
48949,S0071334010,2159.0,5952.0,110,1,0
67594,W0210136008,1038.0,856.0,120,1,0
19768,E0000579001,3868.0,7360.0,160,0,3
31195,N0000862012,21263.0,21263.0,120,1,0
65934,W0190311024,1232.0,3136.0,120,1,0
5158,C0050097022,1593.0,3349.0,130,1,0
1345,C0010928014,2990.0,9569.0,150,1,0
75552,W0000162064,3509.0,2779.0,212,0,3
68686,W0210376012,2937.0,5682.0,120,1,0
29379,N0000587003,5118.0,3556.0,120,0,2
12257,C0080532013,1640.0,3123.0,110,0,2
69197,W0220102011,5371.0,4791.0,120,1,0
12163,C0080470044,3326.0,2499.0,110,1,0
59754,W0001325023,8473.0,5276.0,115,1,0
29030,N0000539026,1248.0,1049.0,120,1,0
15329,C0090583056,17844.0,17844.0,110,1,0
66411,W0200096006,3395.0,2719.0,110,1,0
1481,C0011015016,3567.0,2663.0,110,1,0
46647,S0060060001,2298.0,3222.0,120,0,2
47038,S0060216011,849.0,3346.0,120,1,0
82172,C0081053081,211.0,211.0,120,0,3
60610,W0001409037,5063.0,4181.0,120,1,0
19320,E0000531014,6092.0,3647.0,120,1,0
63093,W0001768011,2685.0,2985.0,110,1,0
61906,W0001518030,515.0,2074.0,120,1,0
58215,W0001087036,10165.0,4669.0,120,1,0
35874,N0001552007,2170.0,1488.0,110,0,2
1413,C0011004004,441.0,2024.0,150,0,1
76216,C0070553176,1528.0,1528.0,212,0,4
13146,C0080775006,5957.0,3201.0,110,0,3
24069,E0002809028,2612.0,1522.0,110,0,3
6718,C0050693016,1047.0,1390.0,110,1,0
33269,N0001071005,471.0,3787.0,110,0,2
10129,C0070174046,3262.0,6958.0,110,1,0
8632,C0060437011,5308.0,5115.0,110,0,4
6466,C0050618028,5302.0,2128.0,115,1,0
73473,C0050341122,729.0,1956.0,110,1,0
46266,S0042766007,1404.0,1121.0,110,0,1
16231,C0090950098,1100.0,1158.0,110,0,1
15303,C0090583004,3522.0,5223.0,110,0,2
54099,W0000609038,10126.0,3955.0,120,1,0
8807,C0060488004,2846.0,1067.0,110,1,0
80820,E0000521007,2048.0,840.0,120,1,0
80766,E0001763276,2690.0,2690.0,212,0,3
13632,C0080857028,319.0,1765.0,110,1,0
10293,C0070200026,4411.0,1565.0,110,0,3
64721,W0190125007,1780.0,1836.0,110,1,0
12905,C0080722004,1607.0,3257.0,110,1,0
8672,C0060455030,288.0,2092.0,110,0,3
77422,W0001454068,5128.0,5128.0,210,1,0
50042,S0080747020,3985.0,1498.0,115,0,3
76692,C0050529056,4701.0,2426.0,130,0,3
27959,N0000352005,2874.0,3510.0,120,0,2
67840,W0210163011,339.0,3381.0,115,0,3
13398,C0080836024,6470.0,3317.0,110,1,0
37315,N0002037006,6492.0,22058.0,110,1,0
82385,S0000028029,410.0,410.0,211,1,0
61089,W0001458016,1429.0,2406.0,120,1,0
57319,W0001006027,1708.0,3083.0,161,0,2
32840,N0001039015,582.0,659.0,120,1,0
5634,C0050298011,5777.0,3113.0,110,1,0
12358,C0080580042,9569.0,3881.0,115,0,3
30332,N0000704003,6035.0,2262.0,120,0,2
37971,N0002348014,192.0,369.0,110,1,0
36507,N0001717018,7840.0,4657.0,321,0,3
60897,W0001441003,5845.0,2560.0,110,1,0
59399,W0001280002,1607.0,2386.0,120,1,0
3303,C0040263008,1761.0,3180.0,110,1,0
56344,W0000898003,2565.0,3318.0,161,0,3
60129,W0001361009,8141.0,5843.0,120,1,0
18596,E0000467010,1078.0,3089.0,110,0,3
63731,W0001913016,947.0,1962.0,115,1,0
16038,C0090867014,10760.0,3830.0,110,1,0
26904,N0000102023,5216.0,2488.0,120,1,0
62688,W0001621019,758.0,1223.0,115,1,0
6142,C0050508018,12210.0,4622.0,110,1,0
60022,W0001358011,8914.0,4984.0,160,0,2
51586,W0000061028,1141.0,1961.0,161,0,3
9868,C0070134002,5425.0,5639.0,110,1,0
8015,C0060195034,12134.0,4272.0,115,1,0
54933,W0000735052,8689.0,3255.0,310,0,2
45037,S0002286011,1653.0,2343.0,110,0,1
66939,W0200152030,8393.0,3465.0,120,1,0
61177,W0001464002,6804.0,3068.0,120,1,0
44465,S0001710001,2320.0,1704.0,120,1,0
53736,W0000527028,6031.0,2475.0,161,1,0
49165,S0071528013,837.0,1424.0,110,0,3
45511,S0002601003,6174.0,2968.0,110,0,2
36320,N0001618011,1206.0,2717.0,120,1,0
3927,C0040453002,1675.0,784.0,110,1,0
40355,S0000087003,9923.0,6006.0,161,0,2
21720,E0000864020,560.0,1627.0,110,0,3
59520,W0001283028,620.0,2140.0,120,1,0
49398,S0071634026,4199.0,5184.0,110,1,0
1685,C0011100078,1527.0,1619.0,212,0,1
77597,E0001763168,3111.0,3111.0,212,0,3
45186,S0002319020,1029.0,2493.0,110,0,2
1659,C0011100051,6353.0,3122.0,212,1,0
22288,E0000952013,5747.0,7840.0,120,1,0
2266,C0020103070,1052.0,6886.0,110,1,0
7543,C0050926016,4299.0,5075.0,110,0,3
78500,E0001573006,899.0,1395.0,110,0,3
47213,S0060244028,3571.0,3811.0,120,1,0
81726,C0081265148,1017.0,406.0,120,1,0
8872,C0060497015,1589.0,1163.0,110,1,0
42919,S0000699008,604.0,941.0,120,1,0
33284,N0001071022,11697.0,6469.0,120,0,2
80377,W0000014039,457.0,640.0,211,1,0
17544,E0000296027,1834.0,2775.0,120,1,0
36302,N0001615009,988.0,5462.0,120,1,0
77242,E0000340017,1124.0,1025.0,211,1,0
45960,S0002917007,3150.0,4893.0,161,0,2
20888,E0000729025,1621.0,2107.0,120,1,0
54130,W0000610026,2839.0,3094.0,181,0,3
55538,W0000832006,693.0,1876.0,115,1,0
44113,S0001361003,7654.0,3963.0,110,1,0
40761,S0000153008,6255.0,2511.0,120,0,2
311,C0010403024,1123.0,653.0,115,0,3
6577,C0050685024,696.0,4679.0,110,0,1
39774,N0180478024,5538.0,1911.0,110,1,0
8405,C0060360003,3572.0,5128.0,110,1,0
53025,W0000438019,945.0,2553.0,120,0,2
77277,E0001763109,3111.0,3111.0,212,0,3
67595,W0210136009,361.0,1048.0,120,1,0
6440,C0050616008,5862.0,5862.0,110,1,0
10437,C0070256010,10853.0,5103.0,110,0,1
62257,W0001596016,17299.0,17299.0,120,1,0
11390,C0080257026,10767.0,3717.0,150,1,0
30282,N0000699021,13953.0,13953.0,120,1,0
69715,W0220266009,6191.0,4476.0,120,1,0
2327,C0020143006,6835.0,4275.0,150,1,0
16358,C0091026026,9513.0,4200.0,110,1,0
17997,E0000379015,1473.0,764.0,120,1,0
44438,S0001598013,591.0,495.0,120,1,0
75706,E0000385044,714.0,2756.0,212,1,0
25222,E0110225014,6629.0,2550.0,110,0,3
17080,E0000222002,787.0,1862.0,120,1,0
54731,W0000712041,9480.0,3337.0,110,1,0
12955,C0080735032,11806.0,10325.0,110,1,0
44697,S0001882012,1663.0,3566.0,161,0,1
46620,S0053307008,891.0,3297.0,110,0,2
33394,N0001111006,6622.0,4345.0,115,1,0
35259,N0001367005,304.0,1107.0,120,0,3
48528,S0071179010,5862.0,8289.0,110,0,3
74969,E0000001056,5838.0,5838.0,212,1,0
58536,W0001156027,807.0,629.0,130,1,0
11543,C0080331054,5870.0,2541.0,110,1,0
78387,C0060566060,1529.0,1529.0,110,1,0
617,C0010552012,826.0,927.0,150,1,0
13774,C0080940020,9059.0,4862.0,120,1,0
13677,C0080877018,1096.0,2724.0,110,1,0
72577,S0000185001B,,,310,0,4
76193,C0070553153,1528.0,1528.0,212,0,4
44805,S0002132006,5729.0,2175.0,110,0,2
27074,N0000121010,2790.0,2466.0,120,0,2
467,C0010491024,8477.0,3561.0,115,1,0
21018,E0000756004,9012.0,3498.0,110,0,2
62645,W0001618020,6356.0,4079.0,160,0,4
1508,C0011050004,2242.0,3065.0,150,1,0
11895,C0080421048,7883.0,7910.0,110,1,0
22890,E0001118007,232.0,629.0,120,1,0
42205,S0000470013,4124.0,2572.0,120,1,0
17494,E0000295022,5175.0,2911.0,120,1,0
78104,S0000190012,1346.0,1303.0,120,1,0
4317,C0040542008,3734.0,10659.0,110,0,2
28782,N0000490002,7949.0,4343.0,120,0,2
27791,N0000322001,9997.0,3899.0,180,0,3
76671,C0050529035,1582.0,1727.0,130,1,0
2582,C0030044040,345.0,1864.0,110,0,2
15733,C0090661006,16979.0,16979.0,110,1,0
24916,E0110108004,8809.0,5631.0,110,0,3
11415,C0080294028,546.0,3096.0,110,1,0
14156,C0081101010,1107.0,3888.0,110,1,0
48739,S0071231020,702.0,4917.0,110,0,2
52283,W0000168044,770.0,1923.0,120,1,0
31274,N0000870012,1585.0,3188.0,120,1,0
15332,C0090583062,2563.0,1140.0,110,1,0
32736,N0001036017,9009.0,3162.0,120,1,0
48823,S0071282004,6743.0,2777.0,110,0,3
5618,C0050296048,536.0,5147.0,110,1,0
14451,C0090147042,445.0,7138.0,115,1,0
225,C0010358005,13666.0,10690.0,115,1,0
63825,W0001921013,7702.0,3432.0,120,1,0
53862,W0000590012,2804.0,1320.0,110,0,3
24360,E0100045006,525.0,1827.0,115,1,0
46831,S0060141014,641.0,2520.0,120,1,0
53933,W0000604004,2010.0,670.0,335,0,2
20968,E0000732026,9468.0,4163.0,115,1,0
81735,C0081265157,990.0,406.0,120,1,0
33445,N0001113023,3136.0,1412.0,115,1,0
4514,C0040550026,15143.0,10487.0,110,1,0
81386,E0001763299,1107.0,1107.0,212,0,2
56113,W0000883014,8015.0,5943.0,120,1,0
12607,C0080618004,8842.0,5825.0,110,1,0
12408,C0080591010,1309.0,5183.0,115,0,3
11877,C0080418068,2292.0,1386.0,150,1,0
5957,C0050446006,2937.0,4378.0,115,0,2
17306,E0000257005,5790.0,3442.0,120,1,0
3516,C0040323006,1148.0,1390.0,115,1,0
17336,E0000258006,12469.0,7688.0,161,1,0
78375,C0060566048,1520.0,1520.0,120,1,0
5718,C0050327018,1949.0,3789.0,110,1,0
49224,S0071579008,8494.0,3713.0,110,0,2
31154,N0000860005,3179.0,7139.0,120,1,0
75259,E0000442025,5769.0,5769.0,120,0,4
29363,N0000577065,2402.0,3542.0,110,0,2
27890,N0000341016,12740.0,5799.0,110,0,2
5143,C0050095036,2040.0,1578.0,110,1,0
76491,E0001763068,1022.0,516.0,212,0,3
9936,C0070141030,12842.0,8292.0,110,1,0
48920,S0071332022,5458.0,3141.0,110,0,2
51805,W0000119024,4715.0,3328.0,120,1,0
48847,S0071284003,898.0,1743.0,110,0,2
54853,W0000732030,1339.0,2007.0,171,0,2
78025,W0000735062,235.0,1604.0,211,1,0
54178,W0000613018,1284.0,2053.0,120,1,0
48421,S0071134027,4005.0,1771.0,120,0,4
28507,N0000445004,2972.0,1895.0,120,1,0
39961,N0180532002,10767.0,8103.0,115,1,0
79955,C0010491067,1701.0,1104.0,120,1,0
13697,C0080878080,6996.0,4301.0,110,1,0
38444,N0160080014,6952.0,2339.0,115,1,0
53132,W0000441021,1862.0,2426.0,161,0,3
14784,C0090326038,7473.0,4996.0,120,1,0
81109,C0050340069,1522.0,670.0,120,1,0
17525,E0000296006,281.0,1635.0,120,0,2
67764,W0210158017,561.0,1147.0,110,1,0
76938,N0000119056,585.0,530.0,211,1,0
62738,W0001628020,7757.0,9324.0,120,0,2
1490,C0011034014,10796.0,6827.0,150,1,0
36936,N0001891015,2572.0,3278.0,110,0,2
62496,W0001604060,947.0,1668.0,211,1,0
19315,E0000531009,4761.0,1974.0,160,1,0
50894,S0090345001,730.0,2885.0,110,0,2
36644,N0001742011,2625.0,1416.0,120,1,0
3894,C0040448034,8934.0,3547.0,115,1,0
59358,W0001250008,8533.0,5663.0,120,1,0
59532,W0001284015,4358.0,4134.0,161,0,2
13438,C0080848046,10285.0,4296.0,110,1,0
4140,C0040499026,318.0,892.0,120,1,0
77625,W0190306080,4987.0,4987.0,212,1,0
29867,N0000639015,4854.0,2886.0,120,1,0
54506,W0000662034,9072.0,4339.0,161,0,3
75608,N0000671041,198.0,1647.0,120,0,1
23279,E0001410036,4757.0,1668.0,120,1,0
55466,W0000821049,3270.0,2222.0,171,0,3
62550,W0001607081,5707.0,2067.0,120,1,0
54250,W0000643032,1113.0,4695.0,110,1,0
13981,C0081020022,2247.0,8251.0,110,1,0
7308,C0050863004,953.0,8837.0,110,1,0
25356,E0120224027,5035.0,2112.0,110,0,2
14190,C0081112008,5415.0,4827.0,150,0,2
76177,C0070553137,1528.0,1528.0,212,0,4
43140,S0000795005,3746.0,10756.0,110,0,2
75598,W0000666075,2278.0,1881.0,211,1,0
10471,C0070258011,7477.0,5253.0,110,1,0
22651,E0001081008,1213.0,1730.0,110,0,3
29207,N0000564011,1577.0,5034.0,161,0,2
54696,W0000704008,2750.0,1986.0,110,1,0
24171,E0002816019,2046.0,2185.0,120,1,0
58808,W0001169015,1366.0,3285.0,310,0,2
65326,W0190246002,1095.0,7779.0,115,0,3
30322,N0000703024,5183.0,2305.0,161,1,0
855,C0010699016,2621.0,2931.0,110,1,0
44171,S0001472009,2429.0,1060.0,120,0,2
6113,C0050483006,984.0,3840.0,110,1,0
78873,W0000728059,652.0,596.0,211,1,0
36955,N0001893013,3465.0,4492.0,120,1,0
77384,N0000615056,,,211,0,1
52227,W0000167025,14287.0,7297.0,120,0,3
20316,E0000635004,1914.0,1991.0,120,1,0
12627,C0080627030,1814.0,1756.0,115,0,3
62952,W0001704130,7823.0,3459.0,212,0,2
30923,N0000805007,2664.0,1046.0,115,1,0
24938,E0110124034,4578.0,5484.0,115,1,0
32788,N0001037023,225.0,1029.0,120,1,0
2814,C0030119014,2867.0,5677.0,110,1,0
37574,N0002177033,6520.0,3272.0,110,1,0
45203,S0002452004,2375.0,1249.0,110,0,2
29441,N0000592029,10488.0,7656.0,120,1,0
47888,S0060447017,2340.0,2291.0,110,0,2
56407,W0000902004,1253.0,1885.0,161,0,4
55357,W0000814028,5649.0,2261.0,120,1,0
59873,W0001337009,5229.0,5860.0,115,1,0
1667,C0011100060,3304.0,1544.0,212,0,4
50692,S0090144030,1135.0,3319.0,110,1,0
19739,E0000577003,2640.0,2122.0,120,0,2
25149,E0110203012,4244.0,2369.0,120,1,0
15037,C0090470026,21965.0,21965.0,110,1,0
76607,W0190306039,5219.0,5219.0,212,0,3
35514,N0001453014,2702.0,949.0,110,1,0
24927,E0110123011,12096.0,8639.0,110,1,0
7204,C0050855003,12915.0,5756.0,110,1,0
70159,C0070261102,6443.0,3733.0,120,0,2
38448,N0160080018,906.0,2100.0,115,1,0
59785,W0001329008,6874.0,6319.0,150,0,3
36308,N0001615015,1891.0,4889.0,120,1,0
61029,W0001454013,927.0,1813.0,180,0,2
78673,C0081065011B,,,321,0,3
54589,W0000666045,9326.0,4641.0,120,1,0
78985,W0000016143,731.0,1313.0,212,0,4
78666,C0050549032,2772.0,2772.0,325,0,3
67088,W0200187014,707.0,3099.0,120,1,0
3830,C0040427010,9333.0,4162.0,110,1,0
77930,W0001626036,456.0,2079.0,211,1,0
645,C0010563006,7472.0,3809.0,115,0,2
13229,C0080810002,6534.0,2985.0,120,1,0
63346,W0001788002,8143.0,4986.0,120,1,0
67962,W0210180013,4210.0,4210.0,110,0,2
22620,E0001059005,1282.0,7527.0,110,0,2
48571,S0071181007,1471.0,1052.0,110,0,3
22712,E0001085016,1956.0,1059.0,110,0,1
30356,N0000706003,511.0,852.0,120,1,0
44972,S0002155019,3731.0,4613.0,110,1,0
7574,C0050934046,8446.0,9032.0,150,1,0
2432,C0020187022,2023.0,3348.0,110,1,0
48630,S0071227020,492.0,3204.0,120,0,2
34264,N0001222017,6413.0,4270.0,115,1,0
14506,C0090175014,1480.0,694.0,110,1,0
31457,N0000892022,8393.0,3005.0,120,1,0
56578,W0000935004,4852.0,3085.0,120,1,0
9449,C0060698014,8934.0,8024.0,110,1,0
66197,W0200066040,1213.0,2456.0,115,0,3
13776,C0080940022,1809.0,3241.0,120,0,3
48534,S0071179016,1639.0,1604.0,115,0,3
1141,C0010891093,2899.0,1484.0,212,1,0
61509,W0001507004,2565.0,3027.0,110,0,3
58448,W0001126019,5791.0,3222.0,161,0,3
1662,C0011100054,953.0,775.0,212,1,0
65703,W0190283017,938.0,4303.0,120,1,0
18517,E0000438015,2656.0,7924.0,120,1,0
43015,S0000762005,6301.0,4681.0,110,0,3
64701,W0190122018,3118.0,2612.0,110,1,0
4168,C0040501021,6297.0,5106.0,110,1,0
26952,N0000104036,3404.0,1831.0,120,0,3
47013,S0060214007,1255.0,1148.0,120,1,0
17622,E0000327029,268.0,4844.0,120,0,3
12863,C0080712018,11645.0,8499.0,150,1,0
69901,W0220350028,4897.0,1821.0,115,1,0
66666,W0200118008,1345.0,1162.0,120,1,0
58927,W0001202027,3070.0,2611.0,120,1,0
45103,S0002315005,7413.0,3699.0,161,1,0
68342,W0210281017,7813.0,4427.0,115,1,0
18732,E0000475007,1992.0,1889.0,120,1,0
66851,W0200137029,1690.0,1246.0,120,0,4
44638,S0001874037,4881.0,6844.0,120,0,2
8525,C0060419010,1247.0,1781.0,120,1,0
59246,W0001240046,1233.0,1340.0,120,1,0
43417,S0000919009,9195.0,4753.0,120,1,0
899,C0010739002,5323.0,2871.0,120,1,0
16440,C0091059044,6440.0,2213.0,115,1,0
63933,W0001956024,6653.0,3957.0,211,1,0
11878,C0080420002,10759.0,3666.0,110,1,0
5330,C0050200002,3433.0,2278.0,120,1,0
58436,W0001126006,3066.0,2202.0,161,1,0
21300,E0000794034,5551.0,3024.0,110,0,2
63923,W0001956014,6891.0,2840.0,211,0,2
6304,C0050568012,1410.0,2677.0,120,1,0
44505,S0001715009,1887.0,684.0,115,1,0
11928,C0080424108,13451.0,13451.0,150,1,0
15990,C0090844028,7890.0,4870.0,110,1,0
9857,C0070133012,12848.0,5684.0,110,1,0
63634,W0001874007,13276.0,5260.0,120,1,0
67870,W0210173006,4361.0,2418.0,115,1,0
535,C0010526010,470.0,2668.0,110,1,0
42244,S0000482031,5050.0,4377.0,120,1,0
45868,S0002790013,240.0,1525.0,120,1,0
72486,C0080141086,6283.0,6283.0,120,1,0
8006,C0060195014,1969.0,1969.0,115,0,3
60714,W0001413025,742.0,2039.0,310,0,3
58144,W0001085002,2621.0,1645.0,160,0,2
57430,W0001029023,627.0,772.0,110,1,0
67971,W0210188002,6174.0,3381.0,115,0,2
65900,W0190309001,528.0,338.0,115,0,4
12603,C0080617024,267.0,4320.0,110,0,2
17709,E0000331033,1313.0,1730.0,120,1,0
20154,E0000624027,2663.0,2849.0,110,0,2
38347,N0051182038,4957.0,4709.0,120,0,2
78417,S0000230033,,,110,0,2
44698,S0001882013,690.0,2990.0,120,1,0
21621,E0000833011,898.0,1449.0,110,0,2
48820,S0071282001,5267.0,3732.0,110,0,4
27625,N0000287006,226.0,518.0,120,1,0
68747,W0210407022,19488.0,19488.0,120,1,0
57276,W0001004025,6889.0,11928.0,120,1,0
39859,N0180502053,1821.0,5498.0,110,0,2
4672,C0040632003,4448.0,2954.0,110,0,3
46045,S0002923016,1575.0,6651.0,120,1,0
43908,S0001239007,10452.0,5288.0,120,1,0
1008,C0010872012,2066.0,2362.0,120,1,0
68464,W0210305010,12859.0,7799.0,120,1,0
8939,C0060518027,925.0,570.0,110,0,3
5262,C0050168060,10490.0,6276.0,115,1,0
265,C0010374020,3250.0,2128.0,110,1,0
19589,E0000564011,4369.0,1704.0,120,1,0
46426,S0042912024,11028.0,3866.0,115,1,0
65433,W0190253004,8992.0,5171.0,120,1,0
65631,W0190278011,218.0,3670.0,110,0,2
72386,N0001269023,2349.0,2397.0,110,0,2
12755,C0080689008,1474.0,1114.0,110,1,0
48827,S0071282008,462.0,5636.0,110,1,0
24982,E0110143012,193.0,618.0,115,1,0
4919,C0040670012,371.0,1487.0,110,1,0
2646,C0030061038,4081.0,2714.0,110,1,0
